LAMBDA	V2	V2C	V2Sig	V2expect	Flux    
  0.881000  0.008698  0.002920  0.000650  0.925093        3064.31  W2 S2
  0.871759  0.012459  0.004515  0.000711  0.924466        3240.82  W2 S2
  0.862519  0.013290  0.003909  0.000824  0.923410        3322.37  W2 S2
  0.853278  0.013270  0.004523  0.000802  0.923458        3327.15  W2 S2
  0.844088  0.011793  0.003443  0.000725  0.924612        3339.21  W2 S2
  0.835334  0.011181  0.003673  0.000704  0.926773        3410.88  W2 S2
  0.826603  0.011145  0.002177  0.000765  0.931401        3475.02  W2 S2
  0.818335  0.007164  0.002147  0.000635  0.937129        3591.16  W2 S2
  0.810068  0.006460  0.002400  0.000677  0.940808        3745.66  W2 S2
  0.801800  0.007967  0.002801  0.000621  0.941577        3883.89  W2 S2
  0.793532  0.009496  0.003003  0.000587  0.942059        4166.57  W2 S2
  0.785719  0.013569  0.003206  0.000572  0.942969        4460.40  W2 S2
  0.777938  0.015590  0.004857  0.000624  0.943798        4706.19  W2 S2
  0.770584  0.017138  0.004923  0.000677  0.945152        4682.23  W2 S2
  0.763289  0.015877  0.004537  0.000589  0.948618        4810.65  W2 S2
  0.756394  0.012980  0.003795  0.000522  0.952544        5111.96  W2 S2
  0.749585  0.009639  0.002778  0.000444  0.955424        5629.85  W2 S2
  0.742776  0.006491  0.001615  0.000473  0.956105        5986.90  W2 S2
  0.735968  0.005705  0.000997  0.000449  0.956473        6484.17  W2 S2
  0.729159  0.007383  0.002297  0.000400  0.956542        6810.93  W2 S2
  0.722350  0.007226  0.002191  0.000391  0.955970        7137.69  W2 S2
  0.715860  0.006259  0.001581  0.000394  0.955031        7135.60  W2 S2
  0.709537  0.008184  0.001732  0.000401  0.954896        7484.51  W2 S2
  0.703506  0.012569  0.002398  0.000419  0.954827        7753.25  W2 S2
  0.697670  0.014217  0.002859  0.000415  0.954683        7874.04  W2 S2
  0.691833  0.015943  0.003391  0.000498  0.953987        7430.91  W2 S2
  0.685997  0.013994  0.003505  0.000488  0.953923        7505.43  W2 S2
  0.680398  0.014030  0.003484  0.000467  0.954047        7615.51  W2 S2
  0.675048  0.013221  0.002539  0.000417  0.955125        7719.01  W2 S2
  0.669698  0.013718  0.002639  0.000554  0.956406        7211.57  W2 S2
  0.664348  0.012161  0.002302  0.000542  0.958149        7223.29  W2 S2
  0.658999  0.011728  0.002205  0.000498  0.958805        7210.24  W2 S2
  0.653649  0.009843  0.001573  0.000512  0.958804        7157.07  W2 S2
  0.648454  0.011709  0.001689  0.000580  0.957578        6518.93  W2 S2
  0.643590  0.010543  0.001687  0.000567  0.957821        6567.11  W2 S2
  0.638854  0.010056  0.001738  0.000654  0.957220        6616.72  W2 S2
  0.634477  0.006980  0.001196  0.000638  0.954972        6517.84  W2 S2
  0.630000  0.005159  0.001457  0.000655  0.950222        6253.36  W2 S2
