LAMBDA	V2	V2C	V2Sig	V2expect	Flux    
  0.881000  0.003460  0.001761  0.000310  0.966313        6838.61  W2 S2
  0.871759  0.003306  0.001342  0.000294  0.963934        7109.04  W2 S2
  0.862519  0.004296  0.001947  0.000293  0.961083        7250.72  W2 S2
  0.853278  0.007269  0.002833  0.000309  0.959022        7309.89  W2 S2
  0.844088  0.010121  0.003821  0.000317  0.958586        7297.97  W2 S2
  0.835334  0.009777  0.003562  0.000295  0.960601        7295.44  W2 S2
  0.826603  0.006446  0.002532  0.000295  0.964089        7320.14  W2 S2
  0.818335  0.004157  0.001692  0.000268  0.966902        7678.25  W2 S2
  0.810068  0.004322  0.001814  0.000253  0.967513        8182.81  W2 S2
  0.801800  0.005470  0.002105  0.000267  0.965862        8547.94  W2 S2
  0.793532  0.007405  0.002350  0.000241  0.963939        9163.69  W2 S2
  0.785719  0.008946  0.002900  0.000247  0.962905        9675.73  W2 S2
  0.777938  0.010204  0.003278  0.000261  0.962353       10022.22  W2 S2
  0.770584  0.010686  0.003725  0.000271  0.962795        9918.82  W2 S2
  0.763289  0.008796  0.002957  0.000240  0.965292       10365.54  W2 S2
  0.756394  0.007100  0.002413  0.000210  0.967478       11243.77  W2 S2
  0.749585  0.004688  0.001784  0.000183  0.967649       12377.42  W2 S2
  0.742776  0.004127  0.001441  0.000198  0.965891       12878.31  W2 S2
  0.735968  0.004296  0.001376  0.000177  0.963553       13654.28  W2 S2
  0.729159  0.003947  0.001331  0.000177  0.961010       14178.01  W2 S2
  0.722350  0.002234  0.000975  0.000173  0.958791       14653.22  W2 S2
  0.715860  0.002667  0.000757  0.000194  0.956415       14496.53  W2 S2
  0.709537  0.004522  0.001331  0.000187  0.953566       15152.27  W2 S2
  0.703506  0.005587  0.001512  0.000198  0.949900       15589.49  W2 S2
  0.697670  0.005762  0.001608  0.000192  0.945659       15806.12  W2 S2
  0.691833  0.006072  0.001859  0.000213  0.941380       14931.08  W2 S2
  0.685997  0.005447  0.001750  0.000205  0.939143       15052.48  W2 S2
  0.680398  0.004761  0.001463  0.000202  0.938632       15216.78  W2 S2
  0.675048  0.004144  0.001091  0.000202  0.939300       15313.70  W2 S2
  0.669698  0.004340  0.001285  0.000229  0.939912       14227.95  W2 S2
  0.664348  0.003803  0.001408  0.000230  0.940740       14175.31  W2 S2
  0.658999  0.003479  0.000967  0.000233  0.939994       14013.96  W2 S2
  0.653649  0.003306  0.000848  0.000226  0.936931       13950.63  W2 S2
  0.648454  0.002924  0.000609  0.000295  0.931489       12854.14  W2 S2
  0.643590  0.002706  0.000605  0.000300  0.925279       12875.54  W2 S2
  0.638854  0.001772  0.000753  0.000277  0.914739       12723.94  W2 S2
  0.634477  0.001211  0.000415  0.000292  0.896945       12397.59  W2 S2
  0.630000  0.001024  0.000540  0.000280  0.865359       11755.47  W2 S2
