LAMBDA	V2	V2C	V2Sig	V2expect	Flux    
  0.881000  0.065885  0.012579  0.009036  0.959346         388.84  E2 W2
  0.871759  0.056188  0.013054  0.008699  0.958309         413.60  E2 W2
  0.862519  0.066387  0.016021  0.007212  0.957965         418.61  E2 W2
  0.853278  0.060038  0.023432  0.007317  0.957800         414.12  E2 W2
  0.844088  0.055653  0.010945  0.007876  0.957961         416.96  E2 W2
  0.835334  0.060088  0.004023  0.007549  0.958216         411.83  E2 W2
  0.826603  0.056934  0.007000  0.007973  0.958215         403.51  E2 W2
  0.818335  0.056595  0.009391  0.006412  0.959181         428.36  E2 W2
  0.810068  0.056083  0.010288  0.006671  0.961129         468.82  E2 W2
  0.801800  0.060420  0.011643  0.006202  0.962029         489.81  E2 W2
  0.793532  0.056106  0.003114  0.005074  0.962152         512.48  E2 W2
  0.785719  0.053961  0.007306  0.004708  0.961759         534.18  E2 W2
  0.777938  0.054211  0.009531  0.004478  0.962006         555.33  E2 W2
  0.770584  0.058364  0.005960  0.005114  0.962279         543.16  E2 W2
  0.763289  0.049925  0.005565  0.004508  0.962187         546.04  E2 W2
  0.756394  0.049160  0.001407  0.004545  0.962776         575.52  E2 W2
  0.749585  0.055527  0.002778  0.004137  0.964390         636.52  E2 W2
  0.742776  0.047034  0.004437  0.003936  0.964137         678.22  E2 W2
  0.735968  0.044495  0.005350  0.003666  0.962476         725.50  E2 W2
  0.729159  0.036680  0.006427  0.003548  0.961288         762.77  E2 W2
  0.722350  0.038244  0.003610  0.003138  0.961776         804.11  E2 W2
  0.715860  0.038162  0.006544  0.003241  0.961244         796.07  E2 W2
  0.709537  0.044050  0.005195  0.003398  0.960634         823.32  E2 W2
  0.703506  0.042714  0.003521  0.003347  0.960218         839.95  E2 W2
  0.697670  0.041830  0.003069  0.002816  0.959259         847.29  E2 W2
  0.691833  0.036194  0.005538  0.003212  0.957550         798.89  E2 W2
  0.685997  0.039650  0.004066  0.003266  0.957873         811.07  E2 W2
  0.680398  0.038176  0.003708  0.003329  0.958354         829.99  E2 W2
  0.675048  0.041144  0.005232  0.003122  0.958763         836.59  E2 W2
  0.669698  0.048101  0.002096  0.003986  0.957443         761.79  E2 W2
  0.664348  0.042005  0.005686  0.003779  0.957615         738.23  E2 W2
  0.658999  0.039838  0.010234  0.003736  0.957597         717.53  E2 W2
  0.653649  0.027670  0.005501  0.003741  0.956861         697.98  E2 W2
  0.648454  0.036534  0.002894  0.005190  0.955453         631.79  E2 W2
  0.643590  0.041451  0.003782  0.005196  0.955760         645.48  E2 W2
  0.638854  0.043677  0.000146  0.004891  0.955238         660.97  E2 W2
  0.634477  0.034592  0.002302  0.004736  0.954464         662.00  E2 W2
  0.630000  0.027947  0.008702  0.005685  0.953663         642.20  E2 W2
