,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
83,227,HD_84999,13,7793.7414,130216,0.63,0.001379,0.00058,0.00031,0.8659,10657.8,W2,S2,210504_13_HD_84999.pav,227084559.49545658,227084559.49545658,140.36859512866727,0.0023666044258390238,0.000669823305231551,0.0003580090079685876,0.019872231588234916,0.003082213744150442,-110182145.45329383,91252368.49861796
84,276,HD_84999,16,7793.7516,130216,0.7935,0.010236,0.004671,0.000275,0.96,10421.7,W2,S2,210504_16_HD_84999.pav,176811040.49160838,176811040.49160838,142.6374010903523,0.01401648638297278,0.004865625,0.00028645833333333333,0.12790418186530098,0.008287686538548552,-111511624.16448388,85141789.91068691
85,277,HD_84999,16,7793.7516,130216,0.7857,0.012115,0.005225,0.000294,0.9595,11027.9,W2,S2,210504_16_HD_84999.pav,178566323.82600388,178566323.82600388,142.6374010903523,0.016673636485533168,0.005445544554455445,0.0003064095883272538,0.12089339302197886,0.0038934290610861243,-111511624.16448388,85141789.91068691
86,278,HD_84999,16,7793.7516,130216,0.7779,0.011888,0.005069,0.0003,0.959,11383.0,W2,S2,210504_16_HD_84999.pav,180356807.59749484,180356807.59749484,142.6374010903523,0.016446066920304855,0.005285714285714286,0.0003128258602711157,0.10279814500403864,0.004238922301390471,-111511624.16448388,85141789.91068691
87,279,HD_84999,16,7793.7516,130216,0.7706,0.011978,0.005046,0.000297,0.9585,11231.5,W2,S2,210504_16_HD_84999.pav,182065352.49168345,182065352.49168345,142.6374010903523,0.01665315693093958,0.005264475743348982,0.00030985915492957747,0.10717803370661969,0.003775931035163744,-111511624.16448388,85141789.91068691
88,280,HD_84999,16,7793.7516,130216,0.7633,0.011229,0.004628,0.000257,0.9595,11783.6,W2,S2,210504_16_HD_84999.pav,183806577.5318895,183806577.5318895,142.6374010903523,0.015666719315844707,0.004823345492443981,0.0002678478374153205,0.105276676944195,0.0028833880099695367,-111511624.16448388,85141789.91068691
89,281,HD_84999,16,7793.7516,130216,0.7564,0.008993,0.003521,0.000239,0.9609,12811.0,W2,S2,210504_16_HD_84999.pav,185483290.09795249,185483290.09795249,142.6374010903523,0.012583947827293128,0.0036642730773233426,0.0002487251535019253,0.10271102755145542,0.003918986247485967,-111511624.16448388,85141789.91068691
90,282,HD_84999,16,7793.7516,130216,0.7496,0.005535,0.002117,0.000198,0.9608,14079.7,W2,S2,210504_16_HD_84999.pav,187165902.65487093,187165902.65487093,142.6374010903523,0.007780322452234853,0.0022033721898417984,0.0002060782681099084,0.08702004628815437,0.004177486654184014,-111511624.16448388,85141789.91068691
91,283,HD_84999,16,7793.7516,130216,0.7428,0.004441,0.001801,0.0002,0.9594,14593.8,W2,S2,210504_16_HD_84999.pav,188879322.33453318,188879322.33453318,142.6374010903523,0.006279946342422892,0.001877214925995414,0.00020846362309776944,0.08329883843712334,0.003655892983654784,-111511624.16448388,85141789.91068691
92,284,HD_84999,16,7793.7516,130216,0.736,0.005638,0.002052,0.000194,0.9584,15444.2,W2,S2,210504_16_HD_84999.pav,190624403.0300153,190624403.0300153,142.6374010903523,0.008017854651533644,0.002141068447412354,0.00020242070116861436,0.08465905614180706,0.0029669231095815884,-111511624.16448388,85141789.91068691
93,285,HD_84999,16,7793.7516,130216,0.7292,0.005313,0.001937,0.000184,0.9573,16132.3,W2,S2,210504_16_HD_84999.pav,192402030.48558867,192402030.48558867,142.6374010903523,0.007600086481398068,0.002023399143424214,0.00019220724955604302,0.08891285537063831,0.0039297467606054645,-111511624.16448388,85141789.91068691
94,286,HD_84999,16,7793.7516,130216,0.7223,0.003771,0.001331,0.00016,0.9563,16868.1,W2,S2,210504_16_HD_84999.pav,194240011.94807038,194240011.94807038,142.6374010903523,0.0054264105998059154,0.001391822649796089,0.00016731151312349683,0.08732982139306456,0.0064237144752315135,-111511624.16448388,85141789.91068691
95,287,HD_84999,16,7793.7516,130216,0.7159,0.004342,0.001554,0.000179,0.9544,16723.4,W2,S2,210504_16_HD_84999.pav,195976478.04175338,195976478.04175338,142.6374010903523,0.006289549079789626,0.0016282481139983235,0.00018755238893545682,0.07008048776755818,0.0026118708875830328,-111511624.16448388,85141789.91068691
96,288,HD_84999,16,7793.7516,130216,0.7095,0.007328,0.002495,0.000176,0.9526,17358.1,W2,S2,210504_16_HD_84999.pav,197744271.5011857,197744271.5011857,142.6374010903523,0.010685324251838227,0.0026191475960529076,0.00018475750577367204,0.07103857455131747,0.002164717331604416,-111511624.16448388,85141789.91068691
97,289,HD_84999,16,7793.7516,130216,0.7035,0.008903,0.002923,0.000194,0.9505,17802.8,W2,S2,210504_16_HD_84999.pav,199430789.80823204,199430789.80823204,142.6374010903523,0.013069482305068483,0.003075223566543924,0.0002041031036296686,0.06491204097515393,0.0018941738310050815,-111511624.16448388,85141789.91068691
98,290,HD_84999,16,7793.7516,130216,0.6977,0.009365,0.003045,0.000204,0.9485,18031.2,W2,S2,210504_16_HD_84999.pav,201088663.65213022,201088663.65213022,142.6374010903523,0.01383814325393945,0.0032103321033210334,0.0002150764364786505,0.06548796259903357,0.002803368695271673,-111511624.16448388,85141789.91068691
99,291,HD_84999,16,7793.7516,130216,0.6918,0.009873,0.002989,0.000226,0.9453,16942.4,W2,S2,210504_16_HD_84999.pav,202803643.58209202,202803643.58209202,142.6374010903523,0.014705850992432979,0.0031619591664022,0.00023907754152121017,0.06133731835514728,0.0017005437247953035,-111511624.16448388,85141789.91068691
100,292,HD_84999,16,7793.7516,130216,0.686,0.008816,0.003056,0.000215,0.9437,16984.7,W2,S2,210504_16_HD_84999.pav,204518309.95640123,204518309.95640123,142.6374010903523,0.0132146443769236,0.0032383172618416873,0.0002278266398219773,0.0559245390569679,0.0020558863965060557,-111511624.16448388,85141789.91068691
101,293,HD_84999,16,7793.7516,130216,0.6804,0.007899,0.002481,0.000197,0.9436,17143.1,W2,S2,210504_16_HD_84999.pav,206201588.22764733,206201588.22764733,142.6374010903523,0.011895327610411326,0.002629292072912251,0.00020877490462060196,0.052276762634743824,0.002199940146096868,-111511624.16448388,85141789.91068691
102,294,HD_84999,16,7793.7516,130216,0.675,0.007195,0.002268,0.000198,0.9443,17326.0,W2,S2,210504_16_HD_84999.pav,207851200.9334685,207851200.9334685,142.6374010903523,0.010875533318544203,0.0024017790956263898,0.00020967912739595465,0.049075098170378924,0.0029609888354262745,-111511624.16448388,85141789.91068691
103,295,HD_84999,16,7793.7516,130216,0.6697,0.007406,0.002114,0.000237,0.9437,16151.3,W2,S2,210504_16_HD_84999.pav,209496133.53754106,209496133.53754106,142.6374010903523,0.011251656746541543,0.0022401186817844654,0.0002511391331991099,0.04699515804802046,0.002783645422641051,-111511624.16448388,85141789.91068691
104,296,HD_84999,16,7793.7516,130216,0.6643,0.006743,0.001741,0.000222,0.9443,16121.9,W2,S2,210504_16_HD_84999.pav,211199097.7421214,211199097.7421214,142.6374010903523,0.010285273504102459,0.0018436937413957427,0.00023509477920152493,0.04471140220892641,0.0016948264911498673,-111511624.16448388,85141789.91068691
105,297,HD_84999,16,7793.7516,130216,0.659,0.005646,0.001616,0.000236,0.9442,15990.4,W2,S2,210504_16_HD_84999.pav,212897664.08208078,212897664.08208078,142.6374010903523,0.008652801170326047,0.001711501800466003,0.0002499470451175598,0.03967717995527721,0.001266739069448344,-111511624.16448388,85141789.91068691
106,298,HD_84999,16,7793.7516,130216,0.6536,0.004341,0.001348,0.000234,0.9428,15937.2,W2,S2,210504_16_HD_84999.pav,214656610.51115555,214656610.51115555,142.6374010903523,0.006694648738784841,0.001429783623249894,0.0002481968604157828,0.03315849945573171,0.0016588943728432764,-111511624.16448388,85141789.91068691
107,299,HD_84999,16,7793.7516,130216,0.6485,0.004394,0.001569,0.000265,0.9384,14700.6,W2,S2,210504_16_HD_84999.pav,216344734.97315538,216344734.97315538,142.6374010903523,0.006839602113478462,0.001671994884910486,0.0002823955669224211,0.029284008514185014,0.001374884133948923,-111511624.16448388,85141789.91068691
108,300,HD_84999,16,7793.7516,130216,0.6436,0.003701,0.00123,0.00026,0.9341,14786.2,W2,S2,210504_16_HD_84999.pav,217991859.27608958,217991859.27608958,142.6374010903523,0.005813460984704362,0.001316775505834493,0.0002783427898511936,0.028796388645234757,0.0017173904878294577,-111511624.16448388,85141789.91068691
109,301,HD_84999,16,7793.7516,130216,0.6389,0.003236,0.000774,0.000252,0.9268,14664.3,W2,S2,210504_16_HD_84999.pav,219595493.23852128,219595493.23852128,142.6374010903523,0.0051456324177741805,0.0008351316357358653,0.0002719033232628399,0.026947114844431123,0.0018586380095465642,-111511624.16448388,85141789.91068691
110,302,HD_84999,16,7793.7516,130216,0.6345,0.002817,0.000659,0.000274,0.9153,14235.9,W2,S2,210504_16_HD_84999.pav,221118298.86539206,221118298.86539206,142.6374010903523,0.0045545504862159565,0.0007199825193925488,0.0002993554026002404,0.026063591103248372,0.00228631011373158,-111511624.16448388,85141789.91068691
111,303,HD_84999,16,7793.7516,130216,0.63,0.002315,0.000335,0.000277,0.8944,13406.4,W2,S2,210504_16_HD_84999.pav,222697715.28585914,222697715.28585914,142.6374010903523,0.0038470000339516585,0.00037455277280858677,0.0003097048300536673,0.02777077572408119,0.00237652790458827,-111511624.16448388,85141789.91068691
112,390,HD_84999,1,8106.6442,0,0.7935,0.019799,0.002921,0.00036,0.9741,7687.3,E2,W2,220313_1_HD_84999.pav,168001545.67587227,168001545.67587227,-11.397215614129959,0.04266108919554078,0.0029986654347602918,0.0003695719125346474,0.28026944853469293,0.007667639227104879,130680472.38975269,-26343196.548019543
113,391,HD_84999,1,8106.6442,0,0.7857,0.020036,0.00301,0.000357,0.9745,8093.9,E2,W2,220313_1_HD_84999.pav,169669373.16253614,169669373.16253614,-11.397215614129959,0.04354388491923117,0.0030887634684453567,0.000366341713699333,0.2445836945778316,0.00562942729387885,130680472.38975269,-26343196.548019543
114,392,HD_84999,1,8106.6442,0,0.7779,0.020012,0.003191,0.000362,0.9746,8411.9,E2,W2,220313_1_HD_84999.pav,171370647.24746707,171370647.24746707,-11.397215614129959,0.04388648687853513,0.003274163759491073,0.00037143443463985223,0.27471112086912586,0.006949824676836147,130680472.38975269,-26343196.548019543
115,393,HD_84999,1,8106.6442,0,0.7706,0.018121,0.002823,0.000339,0.9748,8200.4,E2,W2,220313_1_HD_84999.pav,172994065.00623494,172994065.00623494,-11.397215614129959,0.04007790567066221,0.0028959786622897005,0.00034776364382437425,0.2544054436687895,0.006867332774406108,130680472.38975269,-26343196.548019543
116,394,HD_84999,1,8106.6442,0,0.7633,0.016406,0.00264,0.00032,0.975,8250.8,E2,W2,220313_1_HD_84999.pav,174648534.64405167,174648534.64405167,-11.397215614129959,0.036598673644008844,0.0027076923076923077,0.00032820512820512824,0.2179809866835609,0.00535151551463213,130680472.38975269,-26343196.548019543
117,395,HD_84999,1,8106.6442,0,0.7564,0.015545,0.002262,0.000309,0.9748,8684.6,E2,W2,220313_1_HD_84999.pav,176241706.09968883,176241706.09968883,-11.397215614129959,0.034979580584274944,0.002320475995075913,0.0003169881001231022,0.21873100905897055,0.005270762571843018,130680472.38975269,-26343196.548019543
118,396,HD_84999,1,8106.6442,0,0.7496,0.015174,0.002215,0.000282,0.9752,9432.4,E2,W2,220313_1_HD_84999.pav,177840483.58298376,177840483.58298376,-11.397215614129959,0.03442044137887309,0.0022713289581624283,0.00028917145200984417,0.18421514058063732,0.0033561583732076303,130680472.38975269,-26343196.548019543
119,397,HD_84999,1,8106.6442,0,0.7428,0.013886,0.001909,0.000264,0.975,9740.7,E2,W2,220313_1_HD_84999.pav,179468533.24421734,179468533.24421734,-11.397215614129959,0.03177645494804443,0.001957948717948718,0.0002707692307692308,0.19806585425009296,0.004025730850399956,130680472.38975269,-26343196.548019543
120,398,HD_84999,1,8106.6442,0,0.736,0.012371,0.00184,0.000272,0.9748,10336.4,E2,W2,220313_1_HD_84999.pav,181126666.43179977,181126666.43179977,-11.397215614129959,0.028562616378947712,0.0018875666803446862,0.00027903159622486663,0.1799958158621044,0.0034938934557472425,130680472.38975269,-26343196.548019543
121,399,HD_84999,1,8106.6442,0,0.7292,0.011617,0.001648,0.000262,0.975,10819.8,E2,W2,220313_1_HD_84999.pav,182815724.7583717,182815724.7583717,-11.397215614129959,0.02705376054486717,0.0016902564102564102,0.00026871794871794873,0.17530773062882235,0.003419876468677104,130680472.38975269,-26343196.548019543
122,400,HD_84999,1,8106.6442,0,0.7223,0.01048,0.001346,0.00024,0.9754,11256.8,E2,W2,220313_1_HD_84999.pav,184562129.99280718,184562129.99280718,-11.397215614129959,0.024618327657725283,0.0013799466885380356,0.00024605290137379534,0.1574361840773271,0.002946133646669386,130680472.38975269,-26343196.548019543
123,401,HD_84999,1,8106.6442,0,0.7159,0.011143,0.001248,0.000237,0.9755,11149.5,E2,W2,220313_1_HD_84999.pav,186212077.79550865,186212077.79550865,-11.397215614129959,0.026397462179595214,0.0012793439261916965,0.00024295233213736544,0.17149163153770175,0.0033597081231596005,130680472.38975269,-26343196.548019543
124,402,HD_84999,1,8106.6442,0,0.7095,0.010697,0.001115,0.000222,0.9758,11677.0,E2,W2,220313_1_HD_84999.pav,187891792.09838566,187891792.09838566,-11.397215614129959,0.025553232464397228,0.0011426521828243493,0.00022750563640090184,0.16748751112125923,0.0030597941046528166,130680472.38975269,-26343196.548019543
125,403,HD_84999,1,8106.6442,0,0.7035,0.010228,0.001162,0.000217,0.9759,12077.6,E2,W2,220313_1_HD_84999.pav,189494280.73035485,189494280.73035485,-11.397215614129959,0.024631956574678433,0.0011906957680090174,0.0002223588482426478,0.14924196340662044,0.002450145158673665,130680472.38975269,-26343196.548019543
126,404,HD_84999,1,8106.6442,0,0.6977,0.009863,0.001286,0.000207,0.976,12257.4,E2,W2,220313_1_HD_84999.pav,191069552.09087664,191069552.09087664,-11.397215614129959,0.02394230799397164,0.0013176229508196722,0.0002120901639344262,0.14332048585974663,0.0024225287749017653,130680472.38975269,-26343196.548019543
127,405,HD_84999,1,8106.6442,0,0.6918,0.009895,0.001231,0.00023,0.9754,11479.1,E2,W2,220313_1_HD_84999.pav,192699084.26395583,192699084.26395583,-11.397215614129959,0.024234684617522612,0.0012620463399630921,0.00023580069714988723,0.13342804242929557,0.002524011601693573,130680472.38975269,-26343196.548019543
128,406,HD_84999,1,8106.6442,0,0.686,0.009451,0.001149,0.000235,0.9755,11453.0,E2,W2,220313_1_HD_84999.pav,194328318.50408837,194328318.50408837,-11.397215614129959,0.023336486082519887,0.0011778575089697592,0.0002409021014864172,0.13122006326164667,0.002350456063095053,130680472.38975269,-26343196.548019543
129,407,HD_84999,1,8106.6442,0,0.6804,0.008533,0.000985,0.000234,0.9757,11521.8,E2,W2,220313_1_HD_84999.pav,195927728.53292862,195927728.53292862,-11.397215614129959,0.0212358648936006,0.001009531618325305,0.00023982781592702675,0.12219539577298062,0.002290992229779367,130680472.38975269,-26343196.548019543
130,408,HD_84999,1,8106.6442,0,0.675,0.008304,0.001047,0.000233,0.9757,11559.8,E2,W2,220313_1_HD_84999.pav,197495150.36119205,197495150.36119205,-11.397215614129959,0.020829089504252014,0.0010730757404940042,0.0002388029107307574,0.1164221479199081,0.0021477392457288015,130680472.38975269,-26343196.548019543
131,409,HD_84999,1,8106.6442,0,0.6697,0.007704,0.001123,0.000247,0.9747,10602.5,E2,W2,220313_1_HD_84999.pav,199058125.27072516,199058125.27072516,-11.397215614129959,0.01949551840323881,0.0011521493792961937,0.000253411306042885,0.10886508166604875,0.002243522344084849,130680472.38975269,-26343196.548019543
132,410,HD_84999,1,8106.6442,0,0.6643,0.00773,0.000578,0.000234,0.9746,10382.8,E2,W2,220313_1_HD_84999.pav,200676240.39410603,200676240.39410603,-11.397215614129959,0.019721261711653938,0.0005930638210547917,0.00024009850194951773,0.09853634454080004,0.001967606979907086,130680472.38975269,-26343196.548019543
133,411,HD_84999,1,8106.6442,0,0.659,0.006886,0.000766,0.000244,0.9746,10163.3,E2,W2,220313_1_HD_84999.pav,202290176.77360338,202290176.77360338,-11.397215614129959,0.017708748669851164,0.0007859634721937204,0.00025035912169095014,0.09470905093160285,0.002075056181931992,130680472.38975269,-26343196.548019543
134,412,HD_84999,1,8106.6442,0,0.6536,0.006262,0.000609,0.000256,0.9746,10012.1,E2,W2,220313_1_HD_84999.pav,203961484.84364235,203961484.84364235,-11.397215614129959,0.016237025266490953,0.000624871742253232,0.000262671865380669,0.08628316527329986,0.0020721207410125514,130680472.38975269,-26343196.548019543
135,413,HD_84999,1,8106.6442,0,0.6485,0.006331,0.000688,0.000309,0.9734,9117.3,E2,W2,220313_1_HD_84999.pav,205565499.6049416,205565499.6049416,-11.397215614129959,0.016565798534300433,0.0007068009040476679,0.0003174440106841997,0.0786805840314501,0.0020958523688181423,130680472.38975269,-26343196.548019543
136,414,HD_84999,1,8106.6442,0,0.6436,0.006082,0.000395,0.000286,0.9729,9149.2,E2,W2,220313_1_HD_84999.pav,207130557.01336956,207130557.01336956,-11.397215614129959,0.01604437054003383,0.00040600267242265394,0.0002939664919313393,0.07701484737456753,0.002038523067764655,130680472.38975269,-26343196.548019543
137,415,HD_84999,1,8106.6442,0,0.6389,0.005108,0.00064,0.000297,0.9724,9112.1,E2,W2,220313_1_HD_84999.pav,208654290.95915577,208654290.95915577,-11.397215614129959,0.013581926113890653,0.000658165364047717,0.00030542986425339364,0.06749858697211127,0.0020505601447594122,130680472.38975269,-26343196.548019543
138,416,HD_84999,1,8106.6442,0,0.6345,0.004833,0.000508,0.000292,0.9714,8903.7,E2,W2,220313_1_HD_84999.pav,210101223.7885022,210101223.7885022,-11.397215614129959,0.012954187482759547,0.0005229565575458102,0.00030059707638459954,0.07094023011180546,0.0023617577714637973,130680472.38975269,-26343196.548019543
139,417,HD_84999,1,8106.6442,0,0.63,0.00505,0.000331,0.000304,0.9684,8499.2,E2,W2,220313_1_HD_84999.pav,211601946.8155629,211601946.8155629,-11.397215614129959,0.013676157030680623,0.00034180090871540686,0.00031391986782321353,0.06903534993637604,0.002205691125256225,130680472.38975269,-26343196.548019543
140,466,HD_84999,5,8106.667,130216,0.7935,0.021453,0.002836,0.000387,0.9751,9215.3,E2,W2,220313_5_HD_84999.pav,175063519.38654634,175063519.38654634,-4.017019957820216,0.04959876433839154,0.002908419649266742,0.0003968823710388678,0.3105635318933136,0.013675601659055616,138571633.19194928,-9731237.973843686
141,467,HD_84999,5,8106.667,130216,0.7857,0.021178,0.002822,0.000368,0.9751,9828.0,E2,W2,220313_5_HD_84999.pav,176801454.28690916,176801454.28690916,-4.017019957820216,0.04942519443262433,0.0028940621474720543,0.00037739719003179165,0.2810746728990099,0.005427917992463355,138571633.19194928,-9731237.973843686
142,468,HD_84999,5,8106.667,130216,0.7779,0.020245,0.00269,0.000361,0.9749,10193.8,E2,W2,220313_5_HD_84999.pav,178574241.71901852,178574241.71901852,-4.017019957820216,0.04771043243928765,0.0027592573597292032,0.0003702943891681198,0.2893462341343851,0.008607731977526652,138571633.19194928,-9731237.973843686
143,469,HD_84999,5,8106.667,130216,0.7706,0.018498,0.002426,0.000351,0.9744,9932.2,E2,W2,220313_5_HD_84999.pav,180265900.12097654,180265900.12097654,-4.017019957820216,0.04401261356879038,0.002489737274220033,0.0003602216748768473,0.26231281567676434,0.014384395229393793,138571633.19194928,-9731237.973843686
144,470,HD_84999,5,8106.667,130216,0.7633,0.016927,0.001863,0.000332,0.9742,10091.7,E2,W2,220313_5_HD_84999.pav,181989915.67303094,181989915.67303094,-4.017019957820216,0.04065482658853254,0.0019123383288852393,0.00034079244508314517,0.24393863219578116,0.004965478521876264,138571633.19194928,-9731237.973843686
145,471,HD_84999,5,8106.667,130216,0.7564,0.015554,0.001715,0.000307,0.9741,10721.2,E2,W2,220313_5_HD_84999.pav,183650056.36333227,183650056.36333227,-4.017019957820216,0.03769142230491783,0.001760599527769223,0.0003151627143003798,0.23398619570317805,0.0047183550387900645,138571633.19194928,-9731237.973843686
146,472,HD_84999,5,8106.667,130216,0.7496,0.015017,0.001716,0.000287,0.9742,11674.0,E2,W2,220313_5_HD_84999.pav,185316038.73162287,185316038.73162287,-4.017019957820216,0.03670778019639665,0.0017614452884417986,0.0002946006980086225,0.1965220155767769,0.0031177328943086005,138571633.19194928,-9731237.973843686
147,473,HD_84999,5,8106.667,130216,0.7428,0.01404,0.001375,0.000282,0.9735,12023.5,E2,W2,220313_5_HD_84999.pav,187012523.73885906,187012523.73885906,-4.017019957820216,0.034651724798987975,0.0014124293785310732,0.0002896764252696456,0.2161666725696761,0.0038078399416198306,138571633.19194928,-9731237.973843686
148,474,HD_84999,5,8106.667,130216,0.736,0.013029,0.001407,0.000253,0.9727,12709.9,E2,W2,220313_5_HD_84999.pav,188740356.83862028,188740356.83862028,-4.017019957820216,0.03247496663799144,0.0014464891539015113,0.00026010075048833145,0.20657114800093201,0.0034425645491885986,138571633.19194928,-9731237.973843686
149,475,HD_84999,5,8106.667,130216,0.7292,0.012294,0.001311,0.000258,0.9723,13353.3,E2,W2,220313_5_HD_84999.pav,190500415.0208784,190500415.0208784,-4.017019957820216,0.03093730095792299,0.0013483492749151497,0.0002653502005553841,0.2104729332757959,0.010213458004071673,138571633.19194928,-9731237.973843686
150,476,HD_84999,5,8106.667,130216,0.7223,0.010539,0.001246,0.000252,0.9723,14051.8,E2,W2,220313_5_HD_84999.pav,192320230.69808182,192320230.69808182,-4.017019957820216,0.02677161056021106,0.0012814974802015837,0.0002591792656587473,0.1787390358981039,0.0072545042572608725,138571633.19194928,-9731237.973843686
151,477,HD_84999,5,8106.667,130216,0.7159,0.011136,0.001423,0.00024,0.972,14038.1,E2,W2,220313_5_HD_84999.pav,194039534.3389084,194039534.3389084,-4.017019957820216,0.028548245266569815,0.0014639917695473252,0.0002469135802469136,0.1925860988817109,0.006746846605903978,138571633.19194928,-9731237.973843686
152,478,HD_84999,5,8106.667,130216,0.7095,0.010425,0.001489,0.00022,0.9718,14708.8,E2,W2,220313_5_HD_84999.pav,195789855.71983722,195789855.71983722,-4.017019957820216,0.026971532489233258,0.001532208273307265,0.0002263840296357275,0.174615521246727,0.003159457444409655,138571633.19194928,-9731237.973843686
153,479,HD_84999,5,8106.667,130216,0.7035,0.010094,0.001214,0.00022,0.9716,15217.3,E2,W2,220313_5_HD_84999.pav,197459705.23557144,197459705.23557144,-4.017019957820216,0.02634358127987041,0.0012494853849320709,0.00022643062988884314,0.1616584012472188,0.0029735044142268907,138571633.19194928,-9731237.973843686
154,480,HD_84999,5,8106.667,130216,0.6977,0.00982,0.001083,0.000217,0.9714,15534.3,E2,W2,220313_5_HD_84999.pav,199101193.39719725,199101193.39719725,-4.017019957820216,0.025847835301336212,0.001114885731933292,0.0002233889232036236,0.1585801319728985,0.0037832890852412225,138571633.19194928,-9731237.973843686
155,481,HD_84999,5,8106.667,130216,0.6918,0.009835,0.001078,0.000243,0.9706,14704.6,E2,W2,220313_5_HD_84999.pav,200799223.23391807,200799223.23391807,-4.017019957820216,0.026131342980686343,0.0011106532042035853,0.00025036060168967647,0.15870761902865682,0.012499460969389689,138571633.19194928,-9731237.973843686
156,482,HD_84999,5,8106.667,130216,0.686,0.009246,0.001077,0.000219,0.9707,14759.5,E2,W2,220313_5_HD_84999.pav,202496942.61402988,202496942.61402988,-4.017019957820216,0.02477384358445322,0.0011095086020397652,0.00022561038425878232,0.14619775011823652,0.006574998920361058,138571633.19194928,-9731237.973843686
157,483,HD_84999,5,8106.667,130216,0.6804,0.008416,0.000892,0.000194,0.9706,14847.8,E2,W2,220313_5_HD_84999.pav,204163584.11702603,204163584.11702603,-4.017019957820216,0.022740524321899918,0.00091901916340408,0.00019987636513496806,0.13728479198657903,0.006257879153903418,138571633.19194928,-9731237.973843686
158,484,HD_84999,5,8106.667,130216,0.675,0.007973,0.000862,0.000192,0.9702,14961.0,E2,W2,220313_5_HD_84999.pav,205796892.78996223,205796892.78996223,-4.017019957820216,0.021727803188672845,0.0008884766027623171,0.00019789734075448362,0.12583521842262277,0.004163487790025352,138571633.19194928,-9731237.973843686
159,485,HD_84999,5,8106.667,130216,0.6697,0.007519,0.000749,0.000215,0.9687,13822.1,E2,W2,220313_5_HD_84999.pav,207425567.61717862,207425567.61717862,-4.017019957820216,0.02068800436552261,0.0007732011974811603,0.00022194693919686177,0.11388220329009875,0.0023494857476000267,138571633.19194928,-9731237.973843686
160,486,HD_84999,5,8106.667,130216,0.6643,0.007478,0.000702,0.0002,0.9684,13606.9,E2,W2,220313_5_HD_84999.pav,209111700.48656407,209111700.48656407,-4.017019957820216,0.020752732764491563,0.0007249070631970261,0.00020652622883106156,0.10966035057959785,0.005490620296386274,138571633.19194928,-9731237.973843686
161,487,HD_84999,5,8106.667,130216,0.659,0.00646,0.000626,0.00021,0.9681,13368.1,E2,W2,220313_5_HD_84999.pav,210793478.95785207,210793478.95785207,-4.017019957820216,0.018081127064436837,0.0006466274145232931,0.00021691973969631238,0.10147908126903155,0.004508307970226737,138571633.19194928,-9731237.973843686
162,488,HD_84999,5,8106.667,130216,0.6536,0.006099,0.00072,0.0002,0.9679,13179.2,E2,W2,220313_5_HD_84999.pav,212535040.74850753,212535040.74850753,-4.017019957820216,0.017219354171709944,0.0007438784998450254,0.00020663291662361815,0.10662038705959348,0.013931473071647571,138571633.19194928,-9731237.973843686
163,489,HD_84999,5,8106.667,130216,0.6485,0.006241,0.00066,0.000228,0.966,12034.6,E2,W2,220313_5_HD_84999.pav,214206480.54467928,214206480.54467928,-4.017019957820216,0.017798128736217736,0.0006832298136645962,0.0002360248447204969,0.09178889646083521,0.0075767032362611016,138571633.19194928,-9731237.973843686
164,490,HD_84999,5,8106.667,130216,0.6436,0.005314,0.000494,0.000217,0.9652,12176.6,E2,W2,220313_5_HD_84999.pav,215837325.40898776,215837325.40898776,-4.017019957820216,0.015286460314186064,0.0005118110236220473,0.000224823870700373,0.07716722085346768,0.0039797768121303005,138571633.19194928,-9731237.973843686
165,491,HD_84999,5,8106.667,130216,0.6389,0.005305,0.000607,0.000242,0.9639,12245.5,E2,W2,220313_5_HD_84999.pav,217425109.77183363,217425109.77183363,-4.017019957820216,0.015397656402249158,0.0006297333748314141,0.0002510633883182903,0.07875810541770532,0.00257328586927753,138571633.19194928,-9731237.973843686
166,492,HD_84999,5,8106.667,130216,0.6345,0.005041,0.000608,0.000233,0.9617,12030.5,E2,W2,220313_5_HD_84999.pav,218932864.67017263,218932864.67017263,-4.017019957820216,0.014770503447320438,0.000632213788083602,0.0002422792970780909,0.08704455531866781,0.005487453529691451,138571633.19194928,-9731237.973843686
167,493,HD_84999,5,8106.667,130216,0.63,0.004317,0.000576,0.000246,0.956,11506.2,E2,W2,220313_5_HD_84999.pav,220496670.84638813,220496670.84638813,-4.017019957820216,0.012819155149831075,0.000602510460251046,0.0002573221757322176,0.07288621557363652,0.008658317856619979,138571633.19194928,-9731237.973843686
168,542,HD_84999,9,8106.6797,130216,0.7935,0.019093,0.002482,0.000404,0.9825,7131.2,E2,W2,220313_9_HD_84999.pav,178623043.22007504,178623043.22007504,-0.044280409804029246,0.04416013563097643,0.0025262086513994906,0.00041119592875318064,0.2345175428779255,0.009056840132125902,141737342.46667656,-109540.16005791351
169,543,HD_84999,9,8106.6797,130216,0.7857,0.018686,0.002451,0.000386,0.9823,7577.4,E2,W2,220313_9_HD_84999.pav,180396315.12680355,180396315.12680355,-0.044280409804029246,0.0436374231957777,0.0024951644100580273,0.00039295530896874686,0.21539488751457916,0.016754060504942568,141737342.46667656,-109540.16005791351
