LAMBDA	V2	V2C	V2Sig	V2expect	Flux    
  0.881000  0.049071  0.016749  0.002675  0.914026         895.88  E2 W2
  0.871759  0.058184  0.018860  0.002719  0.913735         942.41  E2 W2
  0.862519  0.069242  0.023850  0.002780  0.913269         956.75  E2 W2
  0.853278  0.074693  0.026395  0.002823  0.914221         980.16  E2 W2
  0.844088  0.080466  0.025390  0.002750  0.917091         998.23  E2 W2
  0.835334  0.079697  0.026124  0.002693  0.919654        1004.06  E2 W2
  0.826603  0.081255  0.025030  0.002770  0.921594         994.38  E2 W2
  0.818335  0.085350  0.025049  0.002846  0.923872        1025.48  E2 W2
  0.810068  0.092677  0.026900  0.002765  0.926759        1104.18  E2 W2
  0.801800  0.098047  0.027035  0.002745  0.929577        1186.06  E2 W2
  0.793532  0.104337  0.028857  0.002632  0.932113        1299.52  E2 W2
  0.785719  0.107469  0.026256  0.002621  0.932776        1384.38  E2 W2
  0.777938  0.109027  0.026394  0.002614  0.932610        1420.98  E2 W2
  0.770584  0.110971  0.027879  0.002674  0.934291        1384.42  E2 W2
  0.763289  0.109372  0.024195  0.002572  0.939213        1426.29  E2 W2
  0.756394  0.105987  0.024834  0.002449  0.943216        1548.15  E2 W2
  0.749585  0.110267  0.025246  0.002392  0.944444        1722.35  E2 W2
  0.742776  0.112443  0.025857  0.002487  0.943865        1795.61  E2 W2
  0.735968  0.106585  0.022885  0.002495  0.944191        1898.78  E2 W2
  0.729159  0.099574  0.019196  0.002484  0.945991        1982.58  E2 W2
  0.722350  0.096556  0.020522  0.002336  0.947827        2079.27  E2 W2
  0.715860  0.107742  0.020941  0.002426  0.948226        2084.76  E2 W2
  0.709537  0.106497  0.020752  0.002377  0.948704        2208.91  E2 W2
  0.703506  0.107212  0.021288  0.002551  0.949299        2293.51  E2 W2
  0.697670  0.110309  0.021213  0.002569  0.950671        2344.05  E2 W2
  0.691833  0.115444  0.021864  0.002636  0.951031        2241.37  E2 W2
  0.685997  0.118304  0.019838  0.002611  0.951563        2280.30  E2 W2
  0.680398  0.111766  0.019055  0.002540  0.952254        2309.38  E2 W2
  0.675048  0.105474  0.018574  0.002493  0.953002        2342.15  E2 W2
  0.669698  0.113874  0.019284  0.002710  0.952799        2195.46  E2 W2
  0.664348  0.110848  0.018090  0.002634  0.953654        2189.19  E2 W2
  0.658999  0.108103  0.019780  0.002554  0.954342        2177.80  E2 W2
  0.653649  0.109354  0.018352  0.002643  0.954721        2204.83  E2 W2
  0.648454  0.129252  0.019555  0.003078  0.953854        2057.38  E2 W2
  0.643590  0.122466  0.018288  0.002959  0.955015        2064.57  E2 W2
  0.638854  0.124590  0.017142  0.002888  0.957098        2049.36  E2 W2
  0.634477  0.121812  0.016857  0.002830  0.960078        2018.32  E2 W2
  0.630000  0.117924  0.015986  0.002699  0.964102        1935.33  E2 W2
