,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
58,126,HD_211336,10,7956.788,317174,0.7779,0.01037,0.001688,0.000613,0.9858,6506.7,W2,S2,211014_10_HD_211336.pav,194276857.83857128,194276857.83857128,134.20363799171972,0.023989959255639067,0.0017123148711706228,0.0006218299857983364,0.26274405267056267,0.014725693236366988,-105368024.31620947,108338553.04851913
59,127,HD_211336,10,7956.788,317174,0.7706,0.011806,0.001937,0.000658,0.9852,6483.6,W2,S2,211014_10_HD_211336.pav,196117269.287081,196117269.287081,134.20363799171972,0.027576339868678995,0.0019660982541615914,0.0006678846934632562,0.2564048222807386,0.020676299453410013,-105368024.31620947,108338553.04851913
60,128,HD_211336,10,7956.788,317174,0.7633,0.008765,0.001948,0.000647,0.9842,6646.9,W2,S2,211014_10_HD_211336.pav,197992883.1555412,197992883.1555412,134.20363799171972,0.020682377386020974,0.0019792725055882954,0.000657386710018289,0.20244363955107125,0.014185678219127942,-105368024.31620947,108338553.04851913
61,129,HD_211336,10,7956.788,317174,0.7564,0.008621,0.001276,0.000566,0.9831,7106.1,W2,S2,211014_10_HD_211336.pav,199799005.43710288,199799005.43710288,134.20363799171972,0.020544752348816038,0.0012979351032448379,0.0005757298341979453,0.23034823493137133,0.015584189269675084,-105368024.31620947,108338553.04851913
62,130,HD_211336,10,7956.788,317174,0.7496,0.005955,0.001099,0.000512,0.9823,7868.7,W2,S2,211014_10_HD_211336.pav,201611483.07447252,201611483.07447252,134.20363799171972,0.014327920272658428,0.001118802809732261,0.0005212256947979232,0.21333988459215464,0.010608512685440497,-105368024.31620947,108338553.04851913
63,131,HD_211336,10,7956.788,317174,0.7428,0.005164,0.000952,0.000507,0.9811,8295.4,W2,S2,211014_10_HD_211336.pav,203457145.5474214,203457145.5474214,134.20363799171972,0.01255087186185347,0.0009703394149424117,0.0005167668943023137,0.23606945569170584,0.014266700084456265,-105368024.31620947,108338553.04851913
64,132,HD_211336,10,7956.788,317174,0.736,0.005177,0.000106,0.000436,0.9807,8897.8,W2,S2,211014_10_HD_211336.pav,205336912.65302256,205336912.65302256,134.20363799171972,0.01270135470278668,0.00010808606097685327,0.0004445804017538493,0.2425356824768037,0.010757519302667173,-105368024.31620947,108338553.04851913
65,133,HD_211336,10,7956.788,317174,0.7292,0.00603,0.000769,0.000373,0.981,9328.6,W2,S2,211014_10_HD_211336.pav,207251738.49783957,207251738.49783957,134.20363799171972,0.014925062031166059,0.0007838939857288482,0.0003802242609582059,0.2558927070249852,0.012872819458418108,-105368024.31620947,108338553.04851913
66,134,HD_211336,10,7956.788,317174,0.7223,0.002679,0.000598,0.000362,0.9816,9755.7,W2,S2,211014_10_HD_211336.pav,209231576.50924075,209231576.50924075,134.20363799171972,0.006689270396269598,0.0006092094539527302,0.00036878565607171963,0.1484929830426116,0.02285555322707802,-105368024.31620947,108338553.04851913
67,135,HD_211336,10,7956.788,317174,0.7159,0.001477,0.000219,0.000415,0.9817,9727.5,W2,S2,211014_10_HD_211336.pav,211102064.13273448,211102064.13273448,134.20363799171972,0.003720240413359988,0.00022308240806763778,0.00042273607008250994,0.12147964338787273,0.014423957204495083,-105368024.31620947,108338553.04851913
68,136,HD_211336,10,7956.788,317174,0.7095,0.004126,0.000365,0.000375,0.9822,10205.4,W2,S2,211014_10_HD_211336.pav,213006296.98749062,213006296.98749062,134.20363799171972,0.01048036421603453,0.0003716147424149868,0.00038179596823457546,0.16964034762341643,0.018650894272458553,-105368024.31620947,108338553.04851913
69,137,HD_211336,10,7956.788,317174,0.7035,0.007203,0.001499,0.00041,0.9825,10562.5,W2,S2,211014_10_HD_211336.pav,214822981.82320485,214822981.82320485,134.20363799171972,0.018446287291457353,0.0015256997455470737,0.0004173027989821883,0.1665368054602136,0.017728717962251443,-105368024.31620947,108338553.04851913
70,138,HD_211336,10,7956.788,317174,0.6977,0.009144,0.00161,0.000495,0.983,10810.9,W2,S2,211014_10_HD_211336.pav,216608811.398344,216608811.398344,134.20363799171972,0.023599971458315196,0.0016378433367243135,0.0005035605289928789,0.1775995439908767,0.013781908959242797,-105368024.31620947,108338553.04851913
71,139,HD_211336,10,7956.788,317174,0.6918,0.010358,0.001678,0.00056,0.983,10255.8,W2,S2,211014_10_HD_211336.pav,218456154.54267797,218456154.54267797,134.20363799171972,0.02696230037886307,0.0017070193285859613,0.0005696846388606307,0.1812583003626559,0.006629713503785033,-105368024.31620947,108338553.04851913
72,140,HD_211336,10,7956.788,317174,0.686,0.009528,0.001645,0.000461,0.9836,10279.8,W2,S2,211014_10_HD_211336.pav,220303159.93093964,220303159.93093964,134.20363799171972,0.024997918857350514,0.0016724278161854413,0.00046868645790971937,0.16054844368752647,0.016341678986987705,-105368024.31620947,108338553.04851913
73,141,HD_211336,10,7956.788,317174,0.6804,0.009607,0.001364,0.000493,0.9837,10347.1,W2,S2,211014_10_HD_211336.pav,222116354.66288155,222116354.66288155,134.20363799171972,0.02541241097771447,0.0013866016061807461,0.000501169055606384,0.1657830017813049,0.0112046087560252,-105368024.31620947,108338553.04851913
74,142,HD_211336,10,7956.788,317174,0.675,0.009089,0.001312,0.000478,0.9833,10505.1,W2,S2,211014_10_HD_211336.pav,223893285.5001846,223893285.5001846,134.20363799171972,0.02424717634437524,0.0013342825180514594,0.0004861181734974067,0.17019455599157662,0.014141100585427828,-105368024.31620947,108338553.04851913
75,143,HD_211336,10,7956.788,317174,0.6697,0.009201,0.001275,0.000546,0.9814,9855.7,W2,S2,211014_10_HD_211336.pav,225665175.02258417,225665175.02258417,134.20363799171972,0.024791507284581182,0.0012991644589362137,0.0005563480741797432,0.16174037385354212,0.015085964260736207,-105368024.31620947,108338553.04851913
76,144,HD_211336,10,7956.788,317174,0.6643,0.008449,0.001463,0.000583,0.9803,9842.0,W2,S2,211014_10_HD_211336.pav,227499575.06040135,227499575.06040135,134.20363799171972,0.022979860386145138,0.001492400285626849,0.0005947159032949097,0.15101332393939823,0.01578918418658704,-105368024.31620947,108338553.04851913
77,145,HD_211336,10,7956.788,317174,0.659,0.007308,0.001669,0.000529,0.9791,9731.6,W2,S2,211014_10_HD_211336.pav,229329237.80367923,229329237.80367923,134.20363799171972,0.020064657576064644,0.0017046266979879481,0.0005402921049943826,0.1316275441257886,0.013576324325957153,-105368024.31620947,108338553.04851913
78,146,HD_211336,10,7956.788,317174,0.6536,0.007247,0.000891,0.000522,0.9786,9611.7,W2,S2,211014_10_HD_211336.pav,231223940.8087892,231223940.8087892,134.20363799171972,0.02007610022940558,0.0009104843654199877,0.000533415082771306,0.13024174772228672,0.01083292886372632,-105368024.31620947,108338553.04851913
