,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
15,63,HD_125162,3,7509.7261,164025,0.6918,0.014141,0.006287,0.000306,0.9719,9772.6,W1,E2,200724_3_HD_125162.pav,327673992.45823896,327673992.45823896,-126.22815893488705,0.018465394638810327,0.006468772507459615,0.00031484720650272664,0.0854600526838863,0.0020128703640590333,-133971253.4032085,-182859871.57894018
16,64,HD_125162,3,7509.7261,164025,0.686,0.013824,0.00631,0.000315,0.9716,9905.3,W1,E2,200724_3_HD_125162.pav,330444413.9688188,330444413.9688188,-126.22815893488705,0.01811943390475909,0.0064944421572663644,0.00032420749279538904,0.08260350293235501,0.0023547093445249055,-133971253.4032085,-182859871.57894018
17,65,HD_125162,3,7509.7261,164025,0.6804,0.012576,0.005623,0.000303,0.9715,10039.0,W1,E2,200724_3_HD_125162.pav,333164121.0796733,333164121.0796733,-126.22815893488705,0.01654146992522779,0.0057879567678847145,0.0003118888317035512,0.07895259940955383,0.0031723134581280125,-133971253.4032085,-182859871.57894018
18,66,HD_125162,3,7509.7261,164025,0.675,0.011124,0.004905,0.000303,0.9712,10134.2,W1,E2,200724_3_HD_125162.pav,335829434.0483107,335829434.0483107,-126.22815893488705,0.014685138720851879,0.005050453047775947,0.0003119851729818781,0.07434369510543322,0.003717614884137912,-133971253.4032085,-182859871.57894018
19,67,HD_125162,3,7509.7261,164025,0.6697,0.011224,0.004697,0.000334,0.9693,9370.8,W1,E2,200724_3_HD_125162.pav,338487185.2808866,338487185.2808866,-126.22815893488705,0.014895920446520836,0.00484576498504075,0.0003445785618487568,0.06906491589164991,0.0044212789182379985,-133971253.4032085,-182859871.57894018
20,68,HD_125162,3,7509.7261,164025,0.6643,0.009636,0.004348,0.000317,0.9686,9190.4,W1,E2,200724_3_HD_125162.pav,341238699.3566306,341238699.3566306,-126.22815893488705,0.012842179656740397,0.004488953128226306,0.00032727648151971916,0.06140556100790985,0.0020096717193542283,-133971253.4032085,-182859871.57894018
21,69,HD_125162,3,7509.7261,164025,0.659,0.00823,0.003657,0.000279,0.9676,8936.0,W1,E2,200724_3_HD_125162.pav,343983107.7126096,343983107.7126096,-126.22815893488705,0.011017918534328588,0.0037794543199669286,0.00028834229020256307,0.06001377738846346,0.002543802210275296,-133971253.4032085,-182859871.57894018
22,70,HD_125162,3,7509.7261,164025,0.6536,0.006838,0.002719,0.000312,0.9665,8781.2,W1,E2,200724_3_HD_125162.pav,346825073.4128056,346825073.4128056,-126.22815893488705,0.009197948596343878,0.0028132436627004657,0.00032281427832384893,0.05355486209077954,0.0029716987264502355,-133971253.4032085,-182859871.57894018
23,71,HD_125162,3,7509.7261,164025,0.6485,0.008757,0.002843,0.000371,0.9642,8135.5,W1,E2,200724_3_HD_125162.pav,349552610.61312217,349552610.61312217,-126.22815893488705,0.011848460676166413,0.002948558390375441,0.0003847749429578926,0.05525089864213158,0.0026391705929466095,-133971253.4032085,-182859871.57894018
24,72,HD_125162,3,7509.7261,164025,0.6436,0.010041,0.003923,0.000385,0.9641,8350.3,W1,E2,200724_3_HD_125162.pav,352213903.01834947,352213903.01834947,-126.22815893488705,0.013633443614962864,0.00406907997095737,0.0003993361684472565,0.05489506588729488,0.002902454694330162,-133971253.4032085,-182859871.57894018
25,73,HD_125162,3,7509.7261,164025,0.6389,0.009915,0.004145,0.000348,0.9639,8451.4,W1,E2,200724_3_HD_125162.pav,354804927.19143796,354804927.19143796,-126.22815893488705,0.013509965432910795,0.004300238613964105,0.0003610333022097728,0.05136239976425361,0.0031099579889040285,-133971253.4032085,-182859871.57894018
26,74,HD_125162,3,7509.7261,164025,0.6345,0.008476,0.003746,0.000356,0.9638,8363.3,W1,E2,200724_3_HD_125162.pav,357265355.3705433,357265355.3705433,-126.22815893488705,0.011586996750693773,0.003886698485162897,0.00036937123884623366,0.04632563264893956,0.0026987633545930167,-133971253.4032085,-182859871.57894018
27,75,HD_125162,3,7509.7261,164025,0.63,0.006927,0.003528,0.00039,0.9626,8024.6,W1,E2,200724_3_HD_125162.pav,359817250.7660472,359817250.7660472,-126.22815893488705,0.009512482396973044,0.003665073758570538,0.0004051527114066071,0.0423685432086291,0.0031631630053291083,-133971253.4032085,-182859871.57894018
28,124,HD_125162,7,7509.7385,164025,0.7935,0.01602,0.008789,0.000425,0.9533,5295.4,W1,E2,200724_7_HD_125162.pav,281405265.0835369,281405265.0835369,-121.72169310057,0.01994489451625893,0.009219553131228363,0.00044581978390852823,0.1559262695282303,0.007307855240922426,-117407155.02435127,-189937494.29312432
29,125,HD_125162,7,7509.7385,164025,0.7857,0.015517,0.008927,0.000401,0.9547,5632.5,W1,E2,200724_7_HD_125162.pav,284198902.6903227,284198902.6903227,-121.72169310057,0.019349266767971753,0.009350581334450611,0.00042002723368597466,0.15061548964127183,0.0057984227214285585,-117407155.02435127,-189937494.29312432
30,126,HD_125162,7,7509.7385,164025,0.7779,0.015078,0.008448,0.00046,0.9558,5866.4,W1,E2,200724_7_HD_125162.pav,287048563.8819727,287048563.8819727,-121.72169310057,0.018838919160511638,0.00883866917765223,0.0004812722326846621,0.1418378031395163,0.005458221436899176,-117407155.02435127,-189937494.29312432
31,127,HD_125162,7,7509.7385,164025,0.7706,0.015207,0.008598,0.000437,0.9553,5783.5,W1,E2,200724_7_HD_125162.pav,289767814.4871354,289767814.4871354,-121.72169310057,0.019067148423488764,0.009000314037475138,0.00045744792211870614,0.13935901562246322,0.004539118187193511,-117407155.02435127,-189937494.29312432
32,128,HD_125162,7,7509.7385,164025,0.7633,0.01355,0.007433,0.000438,0.9545,5929.9,W1,E2,200724_7_HD_125162.pav,292539077.48432666,292539077.48432666,-121.72169310057,0.017056120947967768,0.007787323205866946,0.0004588789942378209,0.13115623837901785,0.006462729834117102,-117407155.02435127,-189937494.29312432
33,129,HD_125162,7,7509.7385,164025,0.7564,0.011263,0.006243,0.000356,0.9543,6357.2,W1,E2,200724_7_HD_125162.pav,295207665.0499558,295207665.0499558,-121.72169310057,0.014222482922564004,0.006541967934611757,0.0003730483076600649,0.12521586531880127,0.0069834025459425035,-117407155.02435127,-189937494.29312432
34,130,HD_125162,7,7509.7385,164025,0.7496,0.009711,0.004874,0.000291,0.9542,7020.4,W1,E2,200724_7_HD_125162.pav,297885642.80120933,297885642.80120933,-121.72169310057,0.01230084722613703,0.005107943827289876,0.00030496751205198074,0.12238002940579842,0.004112102570061578,-117407155.02435127,-189937494.29312432
35,131,HD_125162,7,7509.7385,164025,0.7428,0.008663,0.004581,0.000328,0.9533,7369.0,W1,E2,200724_7_HD_125162.pav,300612651.91678315,300612651.91678315,-121.72169310057,0.011017474732104612,0.004805412776670513,0.00034406797440469944,0.12399449673232502,0.005077851815597968,-117407155.02435127,-189937494.29312432
36,132,HD_125162,7,7509.7385,164025,0.736,0.008188,0.00466,0.00035,0.9535,7880.9,W1,E2,200724_7_HD_125162.pav,303390051.4181882,303390051.4181882,-121.72169310057,0.0104439165714637,0.004887257472469848,0.000367068694284216,0.10642265116870675,0.00520860664371361,-117407155.02435127,-189937494.29312432
37,133,HD_125162,7,7509.7385,164025,0.7292,0.009454,0.005244,0.000302,0.9535,8246.3,W1,E2,200724_7_HD_125162.pav,306219251.0200035,306219251.0200035,-121.72169310057,0.012097597161090984,0.005499737808075511,0.0003167278447823807,0.10097939576057012,0.0033299276549154373,-117407155.02435127,-189937494.29312432
38,134,HD_125162,7,7509.7385,164025,0.7223,0.010051,0.005313,0.000309,0.9533,8621.6,W1,E2,200724_7_HD_125162.pav,309144507.6059622,309144507.6059622,-121.72169310057,0.012907260343284944,0.005573271792720025,0.0003241372075946711,0.10317589331247871,0.0049517592062980585,-117407155.02435127,-189937494.29312432
39,135,HD_125162,7,7509.7385,164025,0.7159,0.010294,0.005109,0.000325,0.9516,8592.3,W1,E2,200724_7_HD_125162.pav,311908196.45730764,311908196.45730764,-121.72169310057,0.013285007078093332,0.005368852459016393,0.00034153005464480874,0.1074021339788739,0.005484254718679383,-117407155.02435127,-189937494.29312432
40,136,HD_125162,7,7509.7385,164025,0.7095,0.009851,0.005105,0.000298,0.9512,9037.0,W1,E2,200724_7_HD_125162.pav,314721744.6705941,314721744.6705941,-121.72169310057,0.01275997074998851,0.0053669049621530695,0.0003132884777123633,0.09873145633022568,0.0038916557015709233,-117407155.02435127,-189937494.29312432
41,137,HD_125162,7,7509.7385,164025,0.7035,0.010806,0.00498,0.000304,0.951,9455.6,W1,E2,200724_7_HD_125162.pav,317405938.6549915,317405938.6549915,-121.72169310057,0.014043465078321457,0.005236593059936909,0.0003196635120925342,0.09626391203517744,0.002575671175632097,-117407155.02435127,-189937494.29312432
42,138,HD_125162,7,7509.7385,164025,0.6977,0.011909,0.005705,0.000333,0.951,9765.0,W1,E2,200724_7_HD_125162.pav,320044543.2761739,320044543.2761739,-121.72169310057,0.015524515042644777,0.00599894847528917,0.00035015772870662464,0.09086089751694001,0.0024678174901750748,-117407155.02435127,-189937494.29312432
43,139,HD_125162,7,7509.7385,164025,0.6918,0.013735,0.006595,0.000376,0.9491,9302.0,W1,E2,200724_7_HD_125162.pav,322774035.6227039,322774035.6227039,-121.72169310057,0.017997989269271528,0.006948688230955642,0.0003961647876936044,0.0848772363246323,0.0021337335990201565,-117407155.02435127,-189937494.29312432
44,140,HD_125162,7,7509.7385,164025,0.686,0.013841,0.006195,0.000376,0.9491,9423.2,W1,E2,200724_7_HD_125162.pav,325503028.9268025,325503028.9268025,-121.72169310057,0.01819497817493916,0.006527236329153935,0.0003961647876936044,0.08573926972431513,0.0021873732077860013,-117407155.02435127,-189937494.29312432
45,141,HD_125162,7,7509.7385,164025,0.6804,0.01278,0.005862,0.000318,0.949,9574.9,W1,E2,200724_7_HD_125162.pav,328182066.2019203,328182066.2019203,-121.72169310057,0.016855079574231442,0.006177028451001054,0.0003350895679662803,0.08458654944007761,0.0025332105250519374,-117407155.02435127,-189937494.29312432
46,142,HD_125162,7,7509.7385,164025,0.675,0.011081,0.005365,0.000341,0.949,9646.1,W1,E2,200724_7_HD_125162.pav,330807522.7315356,330807522.7315356,-121.72169310057,0.014659725376885131,0.00565331928345627,0.00035932560590094836,0.07807855164114644,0.0030863110858238363,-117407155.02435127,-189937494.29312432
47,143,HD_125162,7,7509.7385,164025,0.6697,0.011596,0.005256,0.000373,0.9461,8877.3,W1,E2,200724_7_HD_125162.pav,333425530.60144323,333425530.60144323,-121.72169310057,0.015435912064939663,0.005555438114364232,0.00039425007927280416,0.07612762617439046,0.0037621627785166412,-117407155.02435127,-189937494.29312432
48,144,HD_125162,7,7509.7385,164025,0.6643,0.010385,0.004844,0.000365,0.9452,8701.8,W1,E2,200724_7_HD_125162.pav,336135899.20786774,336135899.20786774,-121.72169310057,0.01388178062845868,0.005124841303427846,0.00038616165890816755,0.07092205079436671,0.002235513377304591,-117407155.02435127,-189937494.29312432
49,145,HD_125162,7,7509.7385,164025,0.659,0.008337,0.003956,0.000329,0.9436,8486.3,W1,E2,200724_7_HD_125162.pav,338839268.3517246,338839268.3517246,-121.72169310057,0.011199184912001283,0.004192454429843154,0.0003486646884272997,0.06708182844992182,0.0023790055192784943,-117407155.02435127,-189937494.29312432
50,146,HD_125162,7,7509.7385,164025,0.6536,0.006911,0.00306,0.000366,0.9418,8348.0,W1,E2,200724_7_HD_125162.pav,341638735.9911055,341638735.9911055,-121.72169310057,0.009332634391812752,0.0032490974729241875,0.0003886175408791676,0.06334151515207474,0.0032842985888724193,-117407155.02435127,-189937494.29312432
51,147,HD_125162,7,7509.7385,164025,0.6485,0.008467,0.003177,0.000423,0.9371,7699.6,W1,E2,200724_7_HD_125162.pav,344325486.26644033,344325486.26644033,-121.72169310057,0.01152841099925894,0.0033902465051755416,0.000451392594173514,0.060433439147689595,0.002770426424781551,-117407155.02435127,-189937494.29312432
52,148,HD_125162,7,7509.7385,164025,0.6436,0.009242,0.003496,0.000457,0.9367,7881.8,W1,E2,200724_7_HD_125162.pav,346946982.35516864,346946982.35516864,-121.72169310057,0.012628894926709794,0.0037322515212981746,0.00048788299348777623,0.05687294256514567,0.0023942213897781323,-117407155.02435127,-189937494.29312432
53,149,HD_125162,7,7509.7385,164025,0.6389,0.009928,0.004031,0.00045,0.9369,7977.4,W1,E2,200724_7_HD_125162.pav,349499260.9857357,349499260.9857357,-121.72169310057,0.013605374392918524,0.004302486924965311,0.0004803073967339097,0.05861374781036739,0.0022761147718224233,-117407155.02435127,-189937494.29312432
54,150,HD_125162,7,7509.7385,164025,0.6345,0.01013,0.003802,0.000476,0.9366,7841.7,W1,E2,200724_7_HD_125162.pav,351922896.52291024,351922896.52291024,-121.72169310057,0.013927575927195053,0.004059363655776212,0.000508221225710015,0.060698952379612446,0.0027566060374683557,-117407155.02435127,-189937494.29312432
55,151,HD_125162,7,7509.7385,164025,0.63,0.008995,0.003824,0.000425,0.9345,7442.2,W1,E2,200724_7_HD_125162.pav,354436631.4980739,354436631.4980739,-121.72169310057,0.012432884154257048,0.004092027822364901,0.000454788657035848,0.0630180615583712,0.0030450566754396113,-117407155.02435127,-189937494.29312432
56,200,HD_125162,10,7509.7478,164025,0.7935,0.022571,0.011946,0.000471,0.9006,4791.9,W1,E2,200724_10_HD_125162.pav,278395768.3820146,278395768.3820146,-118.23490006906361,0.03026410525522578,0.013264490339773486,0.0005229846768820787,0.2638545338344369,0.035764678057398656,-104508359.82656458,-194622516.74672857
57,201,HD_125162,10,7509.7478,164025,0.7857,0.020113,0.010817,0.000458,0.9041,5132.0,W1,E2,200724_10_HD_125162.pav,281159529.3510609,281159529.3510609,-118.23490006906361,0.026953154890975835,0.011964384470744386,0.0005065811304059285,0.2440667173506791,0.035358106654481455,-104508359.82656458,-194622516.74672857
58,202,HD_125162,10,7509.7478,164025,0.7779,0.018123,0.00941,0.000482,0.9054,5384.7,W1,E2,200724_10_HD_125162.pav,283978714.7591317,283978714.7591317,-118.23490006906361,0.024333985975694007,0.010393196377291804,0.0005323613872321626,0.22677088512671084,0.033843425146985684,-104508359.82656458,-194622516.74672857
59,203,HD_125162,10,7509.7478,164025,0.7706,0.018741,0.009494,0.00045,0.9058,5292.3,W1,E2,200724_10_HD_125162.pav,286668884.2604835,286668884.2604835,-118.23490006906361,0.025234919625083868,0.010481342459704128,0.0004967984102450872,0.20912215918698074,0.022446826781684835,-104508359.82656458,-194622516.74672857
60,204,HD_125162,10,7509.7478,164025,0.7633,0.017671,0.009023,0.000419,0.9059,5376.2,W1,E2,200724_10_HD_125162.pav,289410509.9058412,289410509.9058412,-118.23490006906361,0.023871080357410986,0.009960260514405564,0.00046252345733524666,0.21051346126322618,0.02914889326418578,-104508359.82656458,-194622516.74672857
61,205,HD_125162,10,7509.7478,164025,0.7564,0.014737,0.007936,0.000349,0.9075,5718.1,W1,E2,200724_10_HD_125162.pav,292050558.18499285,292050558.18499285,-118.23490006906361,0.019936865153800772,0.008744903581267218,0.000384573002754821,0.18935970408088912,0.022450613512699353,-104508359.82656458,-194622516.74672857
62,206,HD_125162,10,7509.7478,164025,0.7496,0.012947,0.006698,0.000327,0.9109,6307.9,W1,E2,200724_10_HD_125162.pav,294699896.2261587,294699896.2261587,-118.23490006906361,0.017506861573636654,0.007353167197277417,0.00035898561861894826,0.19081118933877572,0.0171494672403265,-104508359.82656458,-194622516.74672857
63,207,HD_125162,10,7509.7478,164025,0.7428,0.010722,0.005053,0.000357,0.9146,6654.8,W1,E2,200724_10_HD_125162.pav,297397741.26430875,297397741.26430875,-118.23490006906361,0.014487737198684346,0.005524819593264816,0.00039033457249070636,0.1772092586454665,0.010921579867644662,-104508359.82656458,-194622516.74672857
64,208,HD_125162,10,7509.7478,164025,0.736,0.010365,0.005135,0.000369,0.9188,7145.9,W1,E2,200724_10_HD_125162.pav,300145437.78685945,300145437.78685945,-118.23490006906361,0.013988978872522099,0.005588811493252068,0.0004016107966913366,0.16268243654562659,0.012741543146175803,-104508359.82656458,-194622516.74672857
65,209,HD_125162,10,7509.7478,164025,0.7292,0.012414,0.005919,0.000314,0.9221,7494.0,W1,E2,200724_10_HD_125162.pav,302944380.43215656,302944380.43215656,-118.23490006906361,0.01675276332894409,0.006419043487691139,0.0003405270578028413,0.16319693275302757,0.01992031943569165,-104508359.82656458,-194622516.74672857
66,210,HD_125162,10,7509.7478,164025,0.7223,0.012792,0.00605,0.00029,0.9238,7806.2,W1,E2,200724_10_HD_125162.pav,305838352.77741736,305838352.77741736,-118.23490006906361,0.01729365395488199,0.006549036588006062,0.00031392076206971205,0.16125493293686316,0.02529282152700217,-104508359.82656458,-194622516.74672857
67,211,HD_125162,10,7509.7478,164025,0.7159,0.01327,0.005951,0.000315,0.9232,7775.2,W1,E2,200724_10_HD_125162.pav,308572485.2788498,308572485.2788498,-118.23490006906361,0.018013377343370905,0.00644605719237435,0.0003412045060658579,0.15749667455320865,0.018606290370645085,-104508359.82656458,-194622516.74672857
68,212,HD_125162,10,7509.7478,164025,0.7095,0.013027,0.006086,0.000309,0.9229,8219.7,W1,E2,200724_10_HD_125162.pav,311355943.9198429,311355943.9198429,-118.23490006906361,0.017751529532383716,0.00659443059919818,0.00033481417271643725,0.15724425708127593,0.02239552206617774,-104508359.82656458,-194622516.74672857
69,213,HD_125162,10,7509.7478,164025,0.7035,0.013899,0.006546,0.000311,0.9231,8586.2,W1,E2,200724_10_HD_125162.pav,314011431.7144685,314011431.7144685,-118.23490006906361,0.018999564901903552,0.007091322716932076,0.00033690824396056764,0.15535316650912084,0.019167405447393426,-104508359.82656458,-194622516.74672857
70,214,HD_125162,10,7509.7478,164025,0.6977,0.015386,0.006702,0.000328,0.9232,8806.0,W1,E2,200724_10_HD_125162.pav,316621817.70263517,316621817.70263517,-118.23490006906361,0.021099964439793985,0.00725953206239168,0.00035528596187175043,0.15163402903505496,0.01833628617027667,-104508359.82656458,-194622516.74672857
71,215,HD_125162,10,7509.7478,164025,0.6918,0.016562,0.007344,0.000373,0.9223,8324.3,W1,E2,200724_10_HD_125162.pav,319322119.41475654,319322119.41475654,-118.23490006906361,0.02281342174771112,0.007962701940800173,0.00040442372330044455,0.12481777103415685,0.01279245186313249,-104508359.82656458,-194622516.74672857
72,216,HD_125162,10,7509.7478,164025,0.686,0.016022,0.007083,0.000369,0.9221,8365.2,W1,E2,200724_10_HD_125162.pav,322021927.42147017,322021927.42147017,-118.23490006906361,0.02215094654432273,0.007681379459928424,0.0004001735169721289,0.12074341585873508,0.012409427909233871,-104508359.82656458,-194622516.74672857
73,217,HD_125162,10,7509.7478,164025,0.6804,0.014092,0.006097,0.000333,0.9224,8459.4,W1,E2,200724_10_HD_125162.pav,324672313.65539175,324672313.65539175,-118.23490006906361,0.019542863790616326,0.006609930615784909,0.00036101474414570686,0.11213823683404589,0.011139967177066633,-104508359.82656458,-194622516.74672857
74,218,HD_125162,10,7509.7478,164025,0.675,0.012728,0.00551,0.000328,0.9234,8538.9,W1,E2,200724_10_HD_125162.pav,327269692.1646349,327269692.1646349,-118.23490006906361,0.01769138370075945,0.005967078189300412,0.00035520901017977043,0.10992258050393978,0.014251281058710456,-104508359.82656458,-194622516.74672857
