LAMBDA	V2	V2C	V2Sig	V2expect	Flux    
  0.881000  0.018967  0.001536  0.001315  0.953104        2947.63  E2 W2
  0.871759  0.020229  0.001296  0.001324  0.951888        3073.47  E2 W2
  0.862519  0.022400  0.002243  0.001255  0.950495        3141.95  E2 W2
  0.853278  0.023003  0.002798  0.001228  0.949817        3178.77  E2 W2
  0.844088  0.022843  0.002730  0.001152  0.949269        3186.99  E2 W2
  0.835334  0.023856  0.002446  0.001143  0.948499        3200.43  E2 W2
  0.826603  0.025614  0.002433  0.001103  0.948211        3225.03  E2 W2
  0.818335  0.024740  0.002014  0.001051  0.949677        3346.81  E2 W2
  0.810068  0.026936  0.002107  0.000968  0.951454        3497.24  E2 W2
  0.801800  0.030283  0.002738  0.001022  0.951382        3608.66  E2 W2
  0.793532  0.030309  0.001964  0.001021  0.950841        3853.26  E2 W2
  0.785719  0.029508  0.001516  0.000985  0.950463        4079.23  E2 W2
  0.777938  0.028824  0.002171  0.000971  0.950453        4245.38  E2 W2
  0.770584  0.027262  0.002546  0.000992  0.951462        4174.65  E2 W2
  0.763289  0.025315  0.002288  0.000916  0.953090        4290.81  E2 W2
  0.756394  0.025413  0.002261  0.000843  0.953608        4626.38  E2 W2
  0.749585  0.025757  0.001901  0.000818  0.953857        5102.67  E2 W2
  0.742776  0.027602  0.002262  0.000810  0.953811        5302.29  E2 W2
  0.735968  0.026185  0.001737  0.000829  0.954332        5604.97  E2 W2
  0.729159  0.026576  0.002108  0.000816  0.954976        5871.06  E2 W2
  0.722350  0.023985  0.001731  0.000780  0.955858        6185.18  E2 W2
  0.715860  0.024821  0.001797  0.000792  0.955887        6149.00  E2 W2
  0.709537  0.024888  0.001798  0.000794  0.955888        6406.03  E2 W2
  0.703506  0.024595  0.001555  0.000853  0.956053        6646.05  E2 W2
  0.697670  0.024372  0.001657  0.000860  0.956643        6793.22  E2 W2
  0.691833  0.025636  0.001905  0.000910  0.956504        6410.65  E2 W2
  0.685997  0.025617  0.001637  0.000819  0.957013        6438.08  E2 W2
  0.680398  0.024468  0.001345  0.000769  0.957493        6487.05  E2 W2
  0.675048  0.024460  0.001288  0.000756  0.957860        6514.13  E2 W2
  0.669698  0.024894  0.001317  0.000820  0.957568        5992.35  E2 W2
  0.664348  0.023826  0.001312  0.000797  0.958562        5847.86  E2 W2
  0.658999  0.021953  0.001585  0.000786  0.959293        5673.41  E2 W2
  0.653649  0.021762  0.001448  0.000804  0.960115        5604.16  E2 W2
  0.648454  0.025229  0.001238  0.000914  0.959909        5208.58  E2 W2
  0.643590  0.024253  0.000715  0.000865  0.961278        5354.08  E2 W2
  0.638854  0.024517  0.001219  0.000851  0.963792        5431.85  E2 W2
  0.634477  0.022969  0.001389  0.000823  0.967872        5334.40  E2 W2
  0.630000  0.022712  0.001663  0.000829  0.973059        5069.44  E2 W2
